origin_CBG,SEI,SEI_std,SEI_quintile,SEI_grp_rb
60375407003,-0.976438904013911,-1.15526182630697,1,1
60375408001,-0.938908942076669,-1.11058491333486,1,1
60375408003,-1.00073253604632,-1.1841817726129,1,1
60375408004,-0.85088560778629,-1.0057990131471,2,2
60375408005,-0.6800497515904,-0.802430336873379,2,2
60375409011,-1.04520093141219,-1.23711842714755,1,1
60375409012,-1.2194681132295,-1.44457186738729,1,1
60375409013,-1.04322929134001,-1.23477132133208,1,1
60375409014,-1.06931389485948,-1.26582329957018,1,1
60375409021,-0.786515702875602,-0.929170940767838,2,2
60375409022,-0.775467970968586,-0.916019353836458,2,2
60375410011,-0.652313127175792,-0.769411738101981,2,2
60375411003,-1.04463526472499,-1.23644503873864,1,1
60375412004,-1.01590489863443,-1.20224345687637,1,1
60375412005,-0.867427334179153,-1.0254908335571,1,1
60375434003,-0.470656605284652,-0.553161782055705,2,2
60375435011,-0.599924270235191,-0.707046303088815,2,2
60375435012,-0.212766187930019,-0.246160465300804,3,2
60375435013,-0.288905462189161,-0.33679918578562,3,2
60375435014,-0.348030657790969,-0.407183782039096,3,2
60375435021,-0.796023723240622,-0.940489603949414,2,2
60375435022,-0.39406487880585,-0.461984447423729,3,2
60375435023,-0.18275707444063,-0.210436620070755,3,2
60375435031,0.09195973465514,0.116595392177803,3,2
60375435032,-0.0651814443105022,-0.0704706855529175,3,2
60375436011,-0.3876415561868,-0.454337910874532,3,2
60375436021,-0.0710662997656222,-0.0774762129089405,3,2
60375436022,-0.167133598457265,-0.191837915441161,3,2
60375436023,0.127134040870537,0.158468054352828,3,2
60375436031,-0.351984370464483,-0.411890412899172,3,2
60375436032,0.0308165714559997,0.0438085402844916,3,2
60375436041,-0.312451842785477,-0.364829579167553,3,2
60375436042,-0.38012450009111,-0.445389357674418,3,2
60375437011,-0.388603475682325,-0.455483011785095,3,2
60375437012,-0.646124854518026,-0.762045012832155,2,2
60375437021,-0.386488056473776,-0.452964746511127,3,2
60375437022,-0.598028017209897,-0.70478894051739,2,2
60375437024,-0.381136574369442,-0.446594164503958,3,2
60375437025,-0.537955643908872,-0.633276792477217,2,2
60375437031,-0.435585924976928,-0.511412479602347,2,2
60375438011,-0.558693258784176,-0.657963537872334,2,2
60375438012,-0.125918636309912,-0.142774255848717,3,2
60375438013,0.0190741974622073,0.0298300283455794,3,2
60375438021,-0.557287985112658,-0.656290653427916,2,2
60375438022,-0.653363174716266,-0.770661749563778,2,2
60375438023,-0.423156125014268,-0.496615632962289,3,2
60375438024,-0.257618108694773,-0.299553681206267,3,2
60375439051,-0.867247180545749,-1.02527637268942,1,1
60375439052,-0.988654168246264,-1.16980328248944,1,1
60375439053,-0.651432898993443,-0.7683638852434,2,2
60376001001,-0.983623162928275,-1.16381420669102,1,1
60376001002,-0.892278762397341,-1.05507479896568,1,1
60376001003,-1.1010682458547,-1.3036247334824,1,1
60376002011,-0.988909869910717,-1.17010767824206,1,1
60376002012,-0.991833298697061,-1.17358782494954,1,1
60376002013,-1.14725683749963,-1.35860916679134,1,1
60376002021,-1.14217221300296,-1.35255626094204,1,1
60376002022,-0.987758942116556,-1.16873757557628,1,1
60376002023,-0.985355412561678,-1.16587633417857,1,1
60376003021,-0.951460762118116,-1.12552701672871,1,1
60376003022,-0.930295083766486,-1.10033069035639,1,1
60376003023,-0.592147029200015,-0.697788017096606,2,2
60376003032,-1.08424611679258,-1.2835991124234,1,1
60376003033,-1.05848560204622,-1.25293294022306,1,1
60376003041,-0.962326527641935,-1.13846198483485,1,1
60376003042,-0.926531906512891,-1.09585087918742,1,1
60376003043,-0.978058063045015,-1.15718932698607,1,1
60376004001,-0.732472544950413,-0.864836170927161,2,2
60376006011,-0.59848814128114,-0.705336687491439,2,2
60376007021,-0.508310880408566,-0.597986681573381,2,2
60376007022,-0.864946838152213,-1.02253796871518,1,1
60376007023,-0.136629286974877,-0.155524570075882,3,2
60376007031,0.0390942355922934,0.0536625465541484,3,2
60376007041,-0.399035123516012,-0.467901191776876,3,2
60376007042,-0.349768343054924,-0.40925238028176,3,2
60376008012,-0.384539899365418,-0.450645595595609,3,2
60376008014,-0.415231881431777,-0.487182350256148,3,2
60376008021,-0.514543425849586,-0.605406110634588,2,2
60376008022,-0.657605915073798,-0.775712448576841,2,2
60376008023,-0.415694127714139,-0.487732623580786,3,2
60376009021,-0.609795717034524,-0.718797601166339,2,2
60376009022,-0.52565276880147,-0.618631041399736,2,2
60376009023,-0.774000099376909,-0.914271950749153,2,2
60376009024,-0.615200923756603,-0.72523213874254,2,2
60376009111,-0.737196730995007,-0.870459998873785,2,2
60376009112,-0.3399328512769,-0.397543884255584,3,2
60376009121,-0.688326320695912,-0.812283039582029,2,2
60376009122,-0.917232042334283,-1.08478001204252,1,1
60376009123,0.0195068246168792,0.0303450420770342,3,2
60376010011,-0.427980705779318,-0.502358974118017,3,2
60376010012,-0.885657675071928,-1.04719283674273,1,1
60376010021,-0.740621310573832,-0.874536732126675,2,2
